variant,layer,neuron_index,entered_via,also_in,n_methods_at_N,selection_step,rank_siren,rank_yang_harmfulness,rank_yang_refusal,rank_zhao_topk,rank_zhao_relative_epsilon,rank_wang,rank_wang_robust,percentile_siren,percentile_yang_harmfulness,percentile_yang_refusal,percentile_zhao_topk,percentile_zhao_relative_epsilon,percentile_wang,percentile_wang_robust,consensus_score
quota,0,3400,siren,wang;wang_robust,3,470,80,434207,337667,246903,440972,1356,846,0.00017220670908619273,0.9464960294364481,0.7360550712695995,0.5382048213518881,0.9612425912968037,0.002953672035592293,0.0018419578376940868,0.45528090713387315
quota,31,4160,yang_harmfulness,yang_refusal;zhao_topk;wang;wang_robust,5,471,16514,98,132,802,5754,752,209,0.03599556186253545,0.00021144368077671765,0.0002855579606365981,0.0017460452402283592,0.012540572118643883,0.0016370536521991233,0.00045340500620162134,0.00755280564588882
quota,31,9858,yang_refusal,yang_harmfulness,2,472,188785,556,88,4329,126699,133632,65776,0.4115173590902254,0.0012098066271245185,0.00018964536317087047,0.00943431185981066,0.2761803244025626,0.29129309799869646,0.14337843405245984,0.16188613991343576
quota,26,13136,zhao_topk,zhao_relative_epsilon,2,473,2501,39279,4597,119,434,458413,458413,0.005449579401461795,0.08561943189224655,0.010018506771647364,0.00025722014774899675,0.0009438671523331829,0.9992610370331618,0.9992610370331618,0.3001158113473945
quota,30,1777,zhao_relative_epsilon,yang_harmfulness;yang_refusal;zhao_topk,4,474,18127,132,475,394,118,301640,301640,0.0395116304923586,0.0002855579606365981,0.0010332402545171564,0.0008566738819097942,0.00025504031598841203,0.6575222724310138,0.6575222724310138,0.193855241109634
quota,7,11478,wang,wang_robust,2,475,29792,180063,76335,123371,46485,114,267,0.06493936797957933,0.3925048664744055,0.16639527761247386,0.26892584430333666,0.10132729955902003,0.00024632098894607316,0.000579835248315535,0.14213125888086814
quota,31,7844,wang_robust,yang_harmfulness;yang_refusal;wang,4,476,13950,331,310,2780,44024,403,126,0.030406473228396232,0.000719344480992957,0.0006735680140206779,0.006057752462664931,0.09596273359622104,0.0008762923677550566,0.00027247897007308977,0.019281234731446283
quota,5,430,siren,wang;wang_robust,3,477,82,191370,53263,32307,18523,474,887,0.00017656637260736216,0.4171522241913369,0.11610219923226325,0.07042164485744991,0.04037484386955015,0.0010310604227565716,0.0019313309398780601,0.09245569569797747
quota,31,3616,yang_harmfulness,yang_refusal,2,478,6874,99,389,2761,48103,237083,237083,0.014981983690498767,0.00021362351253730236,0.0008457747231068706,0.006016335659213822,0.10485426734764611,0.5167988734629462,0.5167988734629462,0.16578710455127071
quota,31,953,yang_refusal,yang_harmfulness;zhao_topk,3,479,70633,178,89,1125,10004,247331,247331,0.15396587691361982,0.0003858302216234951,0.0001918251949314552,0.002450130898897223,0.021804857101128935,0.5391377893454183,0.5391377893454183,0.17958201414586253
quota,1,2341,zhao_topk,,1,480,37455,431924,238736,120,442386,194006,22853,0.08164341876094003,0.9415194735270331,0.5204021353631927,0.00025939997950958146,0.9643248734062705,0.42289826071223824,0.04981351539288198,0.42583729673458093
quota,30,3364,zhao_relative_epsilon,yang_harmfulness;yang_refusal;zhao_topk,4,481,10062,387,346,357,121,277390,277390,0.021931287343242848,0.0008414150595857012,0.0007520419574017277,0.0007760201067681596,0.0002615798112701662,0.6046613522368344,0.6046613522368344,0.17626929267884822
quota,17,10762,wang,wang_robust,2,482,2451,4978,25887,36458,100546,117,269,0.005340587813432559,0.010849022672430143,0.05642712495449601,0.07947012649563706,0.2191711843679905,0.0002528604842278273,0.0005841949118367045,0.053156443100007264
quota,30,11484,wang_robust,zhao_topk;zhao_relative_epsilon;wang,4,483,2470,14941,16798,1160,655,151,128,0.005382004616883669,0.03256668650313569,0.03661463408254151,0.0025264250105176884,0.0014256099714224056,0.0003269747640877077,0.0002768386335942592,0.01130273908316899
quota,3,3980,siren,,1,484,83,164643,235395,101807,51925,9293,9514,0.00017874620436794688,0.35889186072618917,0.5131193174510791,0.2219199522180878,0.1131855843366009,0.0202549967193532,0.020736739538442423,0.17832674245630292
quota,31,11541,yang_harmfulness,zhao_topk,2,485,12068,100,2421,579,5173,426367,426367,0.026304029854975795,0.00021580334429788708,0.005275192860615017,0.001259942757617967,0.011274089865744161,0.9294061484334639,0.9294061484334639,0.2718773365071684
quota,31,8633,yang_refusal,yang_harmfulness,2,486,146692,1070,90,27005,368359,306340,306340,0.3197617007919329,0.0023302401520650636,0.0001940050266920399,0.05886417686282973,0.8029584676654655,0.667767481705762,0.667767481705762,0.3599490791300727
quota,26,7374,zhao_topk,zhao_relative_epsilon,2,487,29488,346094,419606,122,683,102087,102863,0.06427669912436158,0.7544245135160468,0.9146683059001506,0.0002637596430307509,0.0014866452607187777,0.22253030511105154,0.22422185455726526,0.3116960118732322
quota,29,7839,zhao_relative_epsilon,zhao_topk,2,488,16924,25470,169490,214,122,11427,5837,0.03688929288437518,0.055518135110332184,0.3694575052697433,0.00046430416500454493,0.0002637596430307509,0.02490675769644099,0.012721498154772415,0.07146017898909991
quota,25,12815,wang,wang_robust,2,489,6546,48381,16706,103142,104470,118,258,0.01426699887302698,0.10546026057708865,0.036414089560567714,0.2248300276184684,0.22772484419652492,0.00025504031598841203,0.0005602167624702726,0.08707306827201934
quota,30,12258,wang_robust,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang,6,490,15256,1164,548,479,159,154,131,0.033253333507719876,0.0025351443375600273,0.0011923679730398407,0.0010419595815594953,0.00034441341817238546,0.00033351425936946187,0.00028337812887601336,0.005569158743756729
quota,26,7496,siren,wang;wang_robust,3,491,84,111534,266793,61281,62703,605,772,0.0001809260361285316,0.24312317575329537,0.5815616750699181,0.13358009028863152,0.136679811052183,0.0013166183833931697,0.0016806502874108177,0.1568747066958515
quota,31,13933,yang_harmfulness,yang_refusal;zhao_topk,3,492,24987,101,256,1917,38917,381281,381281,0.05446527636996976,0.0002179831760584718,0.0005558570989491031,0.00417655765328032,0.08483033279491489,0.8311262536757413,0.8311262536757413,0.25807121634923647
quota,31,3691,yang_refusal,yang_harmfulness,2,493,27179,354,91,2950,95094,364471,364471,0.05924346758917147,0.0007694806114864055,0.00019618485845262462,0.006428323861964334,0.2072867416092826,0.7944832817803122,0.7944832817803122,0.26612725172728313
quota,0,10585,zhao_topk,zhao_relative_epsilon,2,494,7573,29630,155001,125,2291,456178,456178,0.016505686091147484,0.06458623523436462,0.3378739228906313,0.00027029913831250505,0.004991814731739004,0.994389113048255,0.994389113048255,0.34471516916895784
quota,30,11920,zhao_relative_epsilon,yang_harmfulness;zhao_topk,3,495,18607,1512,14744,309,124,8518,3537,0.040557949737439265,0.003293725790243509,0.0321372596463005,0.0006713881822600932,0.00026811930655192034,0.018565627104900045,0.007707885105427563,0.014743136410446129
quota,10,12642,wang,siren;wang_robust,3,496,491,101109,51048,127986,128366,120,250,0.001068117562686512,0.22039842964919967,0.1112738718825681,0.27898576787843515,0.2798141039474573,0.00025939997950958146,0.0005427781083855948,0.127477495572606
quota,31,12145,wang_robust,yang_harmfulness;yang_refusal;wang,4,497,3380,719,237,2429,57117,443,135,0.007365651519015763,0.0015651192040998275,0.0005144402954979935,0.005292631514699695,0.12450327083755676,0.0009634856381784453,0.00029209745591835223,0.020070956637852404
quota,0,11690,siren,,1,498,85,348635,352568,287187,441421,445996,445996,0.00018310586788911632,0.7599634660196926,0.7685367443340723,0.6260171639952828,0.9622213357573063,0.9721940660619813,0.9721940660619813,0.7230442782997438
quota,31,11695,yang_harmfulness,zhao_topk;wang;wang_robust,4,499,2964,102,13503,1315,7257,512,149,0.00645884150661252,0.00022016300781905652,0.029432088431414864,0.0028642989334083198,0.015816859254802713,0.0011138940296587909,0.0003226151005665383,0.008032680037754687
quota,31,5082,yang_refusal,yang_harmfulness;wang;wang_robust,4,500,36218,170,92,2451,56581,1335,305,0.07894696687309674,0.00036839156753881735,0.00019836469021320934,0.005340587813432559,0.12333488101388335,0.002907895568620014,0.0006626688552177543,0.030251393768857493
quota,27,10970,zhao_topk,zhao_relative_epsilon,2,501,13924,236602,192283,129,163,435960,435960,0.03034979760262103,0.5157503743861048,0.41914241058875074,0.0002790184653548439,0.0003531327452147243,0.950317274512753,0.950317274512753,0.40950132611622175
quota,30,6831,zhao_relative_epsilon,zhao_topk,2,502,18302,18048,4582,464,125,401456,401456,0.03989310105046093,0.039339423783272404,0.009985809295238594,0.0010092621051507244,0.00027029913831250505,0.875104359445538,0.875104359445538,0.26295808775193014
quota,25,2355,wang,siren;wang_robust,3,503,625,8034,5469,132596,89955,121,263,0.001360215018604864,0.017510588532777042,0.011919320066877239,0.28903479229473067,0.19608458619163774,0.0002615798112701662,0.0005711159212731962,0.07382031397673872
quota,1,9067,wang_robust,siren,2,504,1629,110206,180873,4686,444644,27669,136,0.003548766106231921,0.24022835917523885,0.39427053020047914,0.010212511798339404,0.9692469335216708,0.06031158515185798,0.00029427728767893695,0.23973042332021383
quota,5,9582,siren,,1,505,86,118191,76175,102525,79252,455099,455099,0.00018528569964970103,0.2576343157835078,0.16604650453078032,0.22348507142218763,0.1727538468580995,0.992037074578584,0.992037074578584,0.40059702477877046
quota,31,3548,yang_harmfulness,yang_refusal;wang;wang_robust,4,506,16146,103,121,2517,50265,775,216,0.03519338377464027,0.00022234283957964124,0.0002615798112701662,0.00548445670963115,0.10956706361403026,0.0016871897826925717,0.00046866382852571437,0.02184066862290997
quota,31,11062,yang_refusal,yang_harmfulness,2,507,31899,204,93,2910,69919,233608,233608,0.06953227349913134,0.00044250584739869775,0.00020054452197379406,0.006341130591540945,0.15240947703656232,0.5092239580949143,0.5092239580949143,0.1781962639552051
quota,0,2605,zhao_topk,wang_robust,2,508,181443,288753,376162,134,7062,3770,1915,0.3955130343040124,0.6294307805323585,0.8199676948933081,0.0002899176241577675,0.015391792061488694,0.008215785905643803,0.00417219798975915,0.26756874333010405
quota,29,7375,zhao_relative_epsilon,siren;zhao_topk,3,509,1606,16279,448634,178,126,451406,451406,0.0034986299757384727,0.03548330139879804,0.9779444622464039,0.0003858302216234951,0.00027247897007308977,0.9839869558867447,0.9839869558867447,0.42650837351230375
quota,14,9318,wang,zhao_topk;zhao_relative_epsilon;wang_robust,4,510,12199,9255,66352,217,287,123,265,0.02658958781561239,0.020172163112450982,0.14463401714655663,0.0004708436602862991,0.0006234318835272294,0.0002659394747913356,0.0005754755847943656,0.027618779811145605
quota,0,11762,wang_robust,siren;zhao_topk;wang,4,511,215,450907,423163,1163,333780,150,137,0.00046648399676512965,0.9828992198382129,0.9224219674725505,0.0025329645057994422,0.7275820652162066,0.000324794932327123,0.00029645711943952167,0.37664627901161446
quota,2,10014,siren,wang;wang_robust,3,512,87,185964,282095,183075,138383,206,259,0.00018746553141028575,0.40536805369361595,0.6149174606703854,0.3990705197372867,0.30164947869323444,0.0004468655109198672,0.0005623965942308573,0.24602889149015478
quota,31,4609,yang_harmfulness,yang_refusal,2,513,17996,105,270,8132,230916,365359,365359,0.039226072531722,0.00022670250310081067,0.0005863747435972892,0.017724212045314342,0.5033558509954201,0.7964189723837114,0.7964189723837114,0.307708165369511
quota,31,10210,yang_refusal,yang_harmfulness;zhao_topk,3,514,72228,1120,94,1579,19891,306242,306242,0.15744270857175244,0.0024392317400942997,0.00020272435373437878,0.0034397745182026852,0.043356853718030046,0.6675538581932247,0.6675538581932247,0.22028414418403758
quota,18,60,zhao_topk,zhao_relative_epsilon,2,515,5040,78014,367063,137,343,457732,457732,0.010984172241586394,0.1700552151384956,0.8001334057037478,0.00029645711943952167,0.0007455024621199736,0.9977765716042036,0.9977765716042036,0.42539541369625666
quota,9,1065,zhao_relative_epsilon,zhao_topk,2,516,15649,33127,17212,235,127,382418,382418,0.03411000738962967,0.07220910690112937,0.037517084431423584,0.0005100806319768241,0.0002746588018336745,0.8336047223875261,0.8336047223875261,0.2588329118472922
quota,27,14294,wang,siren;wang_robust,3,517,1373,41420,72039,3974,2443,124,251,0.002990729175522233,0.09028645169165844,0.15703072036900192,0.008660471584803086,0.005323149159347881,0.00026811930655192034,0.0005449579401461795,0.037872085603861676
quota,31,8060,wang_robust,wang,2,518,9021,97276,4887,4001,156171,449,138,0.019662082480474158,0.21204313451087844,0.010650657982216932,0.008719327042338873,0.3404243260505154,0.0009765646287419538,0.0002986369512001064,0.08468210423519514
quota,0,14042,siren,wang;wang_robust,3,519,88,369241,450996,284992,435491,435,360,0.00018964536317087047,0.8048810792783013,0.9830932248649049,0.6212324332807994,0.9492949334170389,0.0009460469840937676,0.0007825596020499138,0.4800599889700513
quota,31,3568,yang_harmfulness,yang_refusal,2,520,17320,106,207,3938,128910,47837,7995,0.03775250626156673,0.0002288823348613954,0.0004490453426804519,0.008581997641422034,0.2809999324252154,0.10427443209933057,0.017425575094114236,0.06424462445702726
quota,31,11314,yang_refusal,yang_harmfulness,2,521,14261,107,96,4410,145083,402795,402795,0.03108440090593808,0.0002310621666219801,0.0002070840172555482,0.009610878232418022,0.31625435148915204,0.878023154172961,0.878023154172961,0.3019191550224725
quota,31,1159,zhao_topk,yang_harmfulness;yang_refusal;zhao_relative_epsilon,4,522,46221,146,138,138,625,437091,437091,0.10075182397422566,0.0003160756052847841,0.0002986369512001064,0.0002986369512001064,0.001360215018604864,0.9527826642339744,0.9527826642339744,0.2869415309954949
quota,5,7382,zhao_relative_epsilon,zhao_topk,2,523,37828,194166,189863,166,128,420877,420877,0.08245649600763813,0.4232470337939318,0.41386721772813573,0.0003596722404964785,0.0002768386335942592,0.9174388720678538,0.9174388720678538,0.3935835717913577
quota,18,10517,wang,siren;wang_robust,3,524,759,134681,200988,45379,127932,130,268,0.0016523124745232163,0.29357974151554983,0.4381178460646407,0.09891640563181334,0.2788680569633636,0.00028119829711542864,0.0005820150800761197,0.15885679657529747
quota,1,10912,wang_robust,siren,2,525,1053,339277,78108,11141,444887,14108,142,0.0022931830121351235,0.7395646004041408,0.17026011932399057,0.02428332581291376,0.9697766326394929,0.030750886646568616,0.00030735627824244525,0.27674801487392636
quota,3,6790,siren,,1,526,89,198858,57479,289729,118138,3829,4230,0.0001918251949314552,0.4334748044145953,0.12529236993488843,0.6315582963306892,0.25751878470019685,0.0083443959795183,0.009218508515512773,0.20937128358147603
quota,31,3464,yang_harmfulness,,1,527,29496,108,13572,3016,64749,240428,240428,0.06429413777844625,0.00023324199838256482,0.02958249682289521,0.006572192758162925,0.14113974683433933,0.524090410702102,0.524090410702102,0.18428609108520436
quota,31,4622,yang_refusal,yang_harmfulness,2,528,68870,118,97,10463,227764,384717,384717,0.15012283351970895,0.00025504031598841203,0.00020926384901613293,0.02280539987923732,0.49648502128605715,0.8386161556051104,0.8386161556051104,0.33530141000860414
quota,26,2434,zhao_topk,zhao_relative_epsilon,2,529,5457,19014,174139,141,569,453077,453077,0.011893162085750222,0.041445141263997246,0.3795915431247016,0.00030517644648186054,0.0012381444400121199,0.9876294547586817,0.9876294547586817,0.34424743955404374
quota,25,11584,zhao_relative_epsilon,yang_harmfulness;yang_refusal;zhao_topk,4,530,9637,921,1033,165,129,453889,453889,0.021004858844994343,0.0020054452197379407,0.002249586376923429,0.00035749240873589376,0.0002790184653548439,0.9893994781482766,0.9893994781482766,0.28638505108747137
quota,27,81,wang,siren;wang_robust,3,531,1037,166044,80143,28395,57738,132,257,0.002258305703965768,0.36194580502276835,0.17469607695678047,0.061894143010042486,0.12585694636087988,0.0002855579606365981,0.0005580369307096878,0.1039278388493976
quota,30,11258,wang_robust,wang,2,532,10537,38250,22298,5206,4860,165,143,0.02296670742952059,0.08337638501060488,0.04860370876575746,0.011346024313843458,0.010591802524681145,0.00035749240873589376,0.00030953611000302997,0.025364522366163777
quota,26,5286,siren,,1,533,90,21762,6332,45342,45510,458004,458004,0.0001940050266920399,0.04743531894208405,0.01380051487626185,0.0988357518566717,0.09920196359244994,0.9983694858430826,0.9983694858430826,0.32231521799718926
quota,31,11350,yang_harmfulness,yang_refusal;zhao_topk,3,534,29068,109,692,2039,35433,331042,331042,0.063361169784916,0.00023542183014314954,0.0015062637465640403,0.004442497128071656,0.07723579894103773,0.7216136858557256,0.7216136858557256,0.2271440747345977
